Timestamp,BR,RtoR
01/11/2013 11:49:56.444,35,0.684
01/11/2013 11:49:56.500,30,0.684
01/11/2013 11:49:56.556,23,0.684
01/11/2013 11:49:56.612,18,0.684
01/11/2013 11:49:56.668,12,0.684
01/11/2013 11:49:56.724,7,0.684
01/11/2013 11:49:56.780,3,0.684
01/11/2013 11:49:56.836,0,-0.692
01/11/2013 11:49:56.892,-2,-0.692
01/11/2013 11:49:56.948,-5,-0.692
01/11/2013 11:49:57.004,-6,-0.692
01/11/2013 11:49:57.060,-8,-0.692
01/11/2013 11:49:57.116,-9,-0.692
01/11/2013 11:49:57.172,-11,-0.692
01/11/2013 11:49:57.228,-13,-0.692
01/11/2013 11:49:57.284,-16,-0.692
01/11/2013 11:49:57.340,-17,-0.692
01/11/2013 11:49:57.396,-20,-0.692
01/11/2013 11:49:57.452,-22,-0.692
01/11/2013 11:49:57.508,-23,-0.692
01/11/2013 11:49:57.564,-26,0.668
01/11/2013 11:49:57.620,-27,0.668
01/11/2013 11:49:57.676,-29,0.668
01/11/2013 11:49:57.732,-32,0.668
01/11/2013 11:49:57.788,-34,0.668
01/11/2013 11:49:57.844,-36,0.668
01/11/2013 11:49:57.900,-38,0.668
01/11/2013 11:49:57.956,-41,0.668
01/11/2013 11:49:58.012,-43,0.668
01/11/2013 11:49:58.068,-44,-0.648
01/11/2013 11:49:58.124,-45,-0.648
01/11/2013 11:49:58.180,-46,-0.648
01/11/2013 11:49:58.236,-46,-0.648
01/11/2013 11:49:58.292,-45,-0.648
01/11/2013 11:49:58.348,-45,-0.648
01/11/2013 11:49:58.404,-44,-0.648
01/11/2013 11:49:58.460,-44,-0.648
01/11/2013 11:49:58.516,-43,-0.648
01/11/2013 11:49:58.572,-43,-0.648
01/11/2013 11:49:58.628,-43,-0.648
01/11/2013 11:49:58.684,-42,-0.648
01/11/2013 11:49:58.740,-41,-0.648
01/11/2013 11:49:58.796,-40,0.656
01/11/2013 11:49:58.852,-39,0.656
01/11/2013 11:49:58.908,-37,0.656
01/11/2013 11:49:58.964,-35,0.656
01/11/2013 11:49:59.020,-33,0.656
01/11/2013 11:49:59.076,-31,0.656
01/11/2013 11:49:59.132,-29,0.656
01/11/2013 11:49:59.188,-26,0.656
01/11/2013 11:49:59.244,-24,0.656
01/11/2013 11:49:59.300,-21,0.656
01/11/2013 11:49:59.356,-18,0.656
01/11/2013 11:49:59.412,-14,0.656
01/11/2013 11:49:59.468,-9,0.656
01/11/2013 11:49:59.524,-3,0.656
01/11/2013 11:49:59.580,1,-0.676
01/11/2013 11:49:59.636,7,-0.676
01/11/2013 11:49:59.692,13,-0.676
01/11/2013 11:49:59.748,19,-0.676
01/11/2013 11:49:59.804,26,-0.676
01/11/2013 11:49:59.860,31,-0.676
01/11/2013 11:49:59.916,37,-0.676
01/11/2013 11:49:59.972,41,-0.676
01/11/2013 11:50:00.028,45,-0.676
01/11/2013 11:50:00.084,48,0.66
01/11/2013 11:50:00.140,50,0.66
01/11/2013 11:50:00.196,50,0.66
01/11/2013 11:50:00.252,49,0.66
01/11/2013 11:50:00.308,46,0.66
01/11/2013 11:50:00.364,41,0.66
01/11/2013 11:50:00.420,37,0.66
01/11/2013 11:50:00.476,30,0.66
01/11/2013 11:50:00.532,25,0.66
01/11/2013 11:50:00.588,19,0.66
01/11/2013 11:50:00.644,12,0.66
01/11/2013 11:50:00.700,6,0.66
01/11/2013 11:50:00.756,0,0.66
01/11/2013 11:50:00.812,-4,-0.692
01/11/2013 11:50:00.868,-10,-0.692
01/11/2013 11:50:00.924,-15,-0.692
01/11/2013 11:50:00.980,-18,-0.692
01/11/2013 11:50:01.036,-22,-0.692
01/11/2013 11:50:01.092,-24,-0.692
01/11/2013 11:50:01.148,-27,-0.692
01/11/2013 11:50:01.204,-30,-0.692
01/11/2013 11:50:01.260,-31,-0.692
01/11/2013 11:50:01.316,-34,-0.692
01/11/2013 11:50:01.372,-35,-0.692
01/11/2013 11:50:01.428,-36,-0.692
01/11/2013 11:50:01.484,-37,-0.692
01/11/2013 11:50:01.540,-36,0.696
01/11/2013 11:50:01.596,-35,0.696
01/11/2013 11:50:01.652,-34,0.696
01/11/2013 11:50:01.708,-33,0.696
01/11/2013 11:50:01.764,-31,0.696
01/11/2013 11:50:01.820,-31,0.696
01/11/2013 11:50:01.876,-29,0.696
01/11/2013 11:50:01.932,-27,0.696
01/11/2013 11:50:01.988,-25,0.696
01/11/2013 11:50:02.044,-22,0.696
01/11/2013 11:50:02.100,-20,0.696
01/11/2013 11:50:02.156,-17,0.696
01/11/2013 11:50:02.212,-14,0.696
01/11/2013 11:50:02.268,-11,-0.728
01/11/2013 11:50:02.324,-8,-0.728
01/11/2013 11:50:02.380,-7,-0.728
01/11/2013 11:50:02.436,-4,-0.728
01/11/2013 11:50:02.492,-3,-0.728
01/11/2013 11:50:02.548,-1,-0.728
01/11/2013 11:50:02.604,1,-0.728
01/11/2013 11:50:02.660,4,-0.728
01/11/2013 11:50:02.716,9,-0.728
01/11/2013 11:50:02.772,13,-0.728
01/11/2013 11:50:02.828,19,-0.728
01/11/2013 11:50:02.884,25,-0.728
01/11/2013 11:50:02.940,32,-0.728
01/11/2013 11:50:02.996,39,-0.728
01/11/2013 11:50:03.052,44,0.772
01/11/2013 11:50:03.108,51,0.772
01/11/2013 11:50:03.164,58,0.772
01/11/2013 11:50:03.220,63,0.772
01/11/2013 11:50:03.276,67,0.772
01/11/2013 11:50:03.332,72,0.772
01/11/2013 11:50:03.388,74,0.772
01/11/2013 11:50:03.444,76,0.772
01/11/2013 11:50:03.500,76,0.772
01/11/2013 11:50:03.556,74,0.772
01/11/2013 11:50:03.612,73,0.772
01/11/2013 11:50:03.668,68,0.772
01/11/2013 11:50:03.724,63,0.772
01/11/2013 11:50:03.780,58,-0.72
01/11/2013 11:50:03.836,50,-0.72
01/11/2013 11:50:03.892,44,-0.72
01/11/2013 11:50:03.948,35,-0.72
01/11/2013 11:50:04.004,26,-0.72
01/11/2013 11:50:04.060,19,-0.72
01/11/2013 11:50:04.116,10,-0.72
01/11/2013 11:50:04.172,4,-0.72
01/11/2013 11:50:04.228,-2,-0.72
01/11/2013 11:50:04.284,-9,-0.72
01/11/2013 11:50:04.340,-13,-0.72
01/11/2013 11:50:04.396,-18,-0.72
01/11/2013 11:50:04.452,-21,-0.72
01/11/2013 11:50:04.508,-24,0.768
01/11/2013 11:50:04.564,-25,0.768
01/11/2013 11:50:04.620,-26,0.768
01/11/2013 11:50:04.676,-27,0.768
01/11/2013 11:50:04.732,-28,0.768
01/11/2013 11:50:04.788,-28,0.768
01/11/2013 11:50:04.844,-27,0.768
01/11/2013 11:50:04.900,-28,0.768
01/11/2013 11:50:04.956,-27,0.768
01/11/2013 11:50:05.012,-27,0.768
01/11/2013 11:50:05.068,-27,0.768
01/11/2013 11:50:05.124,-26,0.768
01/11/2013 11:50:05.180,-25,0.768
01/11/2013 11:50:05.236,-25,0.768
01/11/2013 11:50:05.292,-24,-0.744
01/11/2013 11:50:05.348,-22,-0.744
01/11/2013 11:50:05.404,-21,-0.744
01/11/2013 11:50:05.460,-20,-0.744
01/11/2013 11:50:05.516,-18,-0.744
01/11/2013 11:50:05.572,-17,-0.744
01/11/2013 11:50:05.628,-15,-0.744
01/11/2013 11:50:05.684,-14,-0.744
01/11/2013 11:50:05.740,-13,-0.744
01/11/2013 11:50:05.796,-12,-0.744
01/11/2013 11:50:05.852,-11,-0.744
01/11/2013 11:50:05.908,-9,-0.744
01/11/2013 11:50:05.964,-6,-0.744
01/11/2013 11:50:06.020,-3,0.752
01/11/2013 11:50:06.076,1,0.752
01/11/2013 11:50:06.132,5,0.752
01/11/2013 11:50:06.188,12,0.752
01/11/2013 11:50:06.244,19,0.752
01/11/2013 11:50:06.300,26,0.752
01/11/2013 11:50:06.356,35,0.752
01/11/2013 11:50:06.412,42,0.752
01/11/2013 11:50:06.468,50,0.752
01/11/2013 11:50:06.524,58,0.752
01/11/2013 11:50:06.580,65,0.752
01/11/2013 11:50:06.636,72,0.752
01/11/2013 11:50:06.692,76,0.752
01/11/2013 11:50:06.748,80,-0.712
01/11/2013 11:50:06.804,82,-0.712
01/11/2013 11:50:06.860,81,-0.712
01/11/2013 11:50:06.916,79,-0.712
01/11/2013 11:50:06.972,76,-0.712
01/11/2013 11:50:07.028,70,-0.712
01/11/2013 11:50:07.084,64,-0.712
01/11/2013 11:50:07.140,57,-0.712
01/11/2013 11:50:07.196,48,-0.712
01/11/2013 11:50:07.252,41,-0.712
01/11/2013 11:50:07.308,32,-0.712
01/11/2013 11:50:07.364,21,-0.712
01/11/2013 11:50:07.420,13,-0.712
01/11/2013 11:50:07.476,4,0.716
01/11/2013 11:50:07.532,-3,0.716
01/11/2013 11:50:07.588,-13,0.716
01/11/2013 11:50:07.644,-21,0.716
01/11/2013 11:50:07.700,-27,0.716
01/11/2013 11:50:07.756,-35,0.716
01/11/2013 11:50:07.812,-40,0.716
01/11/2013 11:50:07.868,-46,0.716
01/11/2013 11:50:07.924,-50,0.716
01/11/2013 11:50:07.980,-52,0.716
01/11/2013 11:50:08.036,-54,0.716
01/11/2013 11:50:08.092,-54,0.716
01/11/2013 11:50:08.148,-54,0.716
01/11/2013 11:50:08.204,-54,0.716
01/11/2013 11:50:08.260,-54,-0.704
01/11/2013 11:50:08.316,-53,-0.704
01/11/2013 11:50:08.372,-52,-0.704
01/11/2013 11:50:08.428,-50,-0.704
01/11/2013 11:50:08.484,-48,-0.704
01/11/2013 11:50:08.540,-47,-0.704
01/11/2013 11:50:08.596,-45,-0.704
01/11/2013 11:50:08.652,-43,-0.704
01/11/2013 11:50:08.708,-40,-0.704
01/11/2013 11:50:08.764,-37,0.728
01/11/2013 11:50:08.820,-34,0.728
01/11/2013 11:50:08.876,-31,0.728
01/11/2013 11:50:08.932,-28,0.728
01/11/2013 11:50:08.988,-24,0.728
01/11/2013 11:50:09.044,-20,0.728
01/11/2013 11:50:09.100,-16,0.728
01/11/2013 11:50:09.156,-10,0.728
01/11/2013 11:50:09.212,-5,0.728
01/11/2013 11:50:09.268,1,0.728
01/11/2013 11:50:09.324,9,0.728
01/11/2013 11:50:09.380,15,0.728
01/11/2013 11:50:09.436,24,0.728
01/11/2013 11:50:09.492,31,-0.748
01/11/2013 11:50:09.548,40,-0.748
01/11/2013 11:50:09.604,49,-0.748
01/11/2013 11:50:09.660,55,-0.748
01/11/2013 11:50:09.716,62,-0.748
01/11/2013 11:50:09.772,67,-0.748
01/11/2013 11:50:09.828,71,-0.748
01/11/2013 11:50:09.884,73,-0.748
01/11/2013 11:50:09.940,73,-0.748
01/11/2013 11:50:09.996,73,-0.748
01/11/2013 11:50:10.052,71,-0.748
01/11/2013 11:50:10.108,66,-0.748
01/11/2013 11:50:10.164,60,-0.748
01/11/2013 11:50:10.220,55,0.716
01/11/2013 11:50:10.276,47,0.716
01/11/2013 11:50:10.332,41,0.716
01/11/2013 11:50:10.388,32,0.716
01/11/2013 11:50:10.444,22,0.716
01/11/2013 11:50:10.500,15,0.716
01/11/2013 11:50:10.556,6,0.716
01/11/2013 11:50:10.612,-1,0.716
01/11/2013 11:50:10.668,-10,0.716
01/11/2013 11:50:10.724,-19,0.716
01/11/2013 11:50:10.780,-26,0.716
01/11/2013 11:50:10.836,-33,0.716
01/11/2013 11:50:10.892,-39,0.716
01/11/2013 11:50:10.948,-44,-0.752
01/11/2013 11:50:11.004,-48,-0.752
01/11/2013 11:50:11.060,-52,-0.752
01/11/2013 11:50:11.116,-54,-0.752
01/11/2013 11:50:11.172,-54,-0.752
01/11/2013 11:50:11.228,-55,-0.752
01/11/2013 11:50:11.284,-54,-0.752
01/11/2013 11:50:11.340,-53,-0.752
01/11/2013 11:50:11.396,-52,-0.752
01/11/2013 11:50:11.452,-50,-0.752
01/11/2013 11:50:11.508,-48,-0.752
01/11/2013 11:50:11.564,-45,-0.752
01/11/2013 11:50:11.620,-43,-0.752
01/11/2013 11:50:11.676,-39,-0.752
01/11/2013 11:50:11.732,-37,0.772
01/11/2013 11:50:11.788,-34,0.772
01/11/2013 11:50:11.844,-31,0.772
01/11/2013 11:50:11.900,-28,0.772
01/11/2013 11:50:11.956,-25,0.772
01/11/2013 11:50:12.012,-24,0.772
01/11/2013 11:50:12.068,-22,0.772
01/11/2013 11:50:12.124,-20,0.772
01/11/2013 11:50:12.180,-19,0.772
01/11/2013 11:50:12.236,-18,0.772
01/11/2013 11:50:12.292,-16,0.772
01/11/2013 11:50:12.348,-15,0.772
01/11/2013 11:50:12.404,-13,0.772
01/11/2013 11:50:12.460,-11,0.772
01/11/2013 11:50:12.516,-9,0.772
01/11/2013 11:50:12.572,-6,0.772
01/11/2013 11:50:12.628,-3,0.772
01/11/2013 11:50:12.684,0,-0.792
01/11/2013 11:50:12.740,4,-0.792
01/11/2013 11:50:12.796,11,-0.792
01/11/2013 11:50:12.852,15,-0.792
01/11/2013 11:50:12.908,22,-0.792
01/11/2013 11:50:12.964,29,-0.792
01/11/2013 11:50:13.020,34,-0.792
01/11/2013 11:50:13.076,42,-0.792
01/11/2013 11:50:13.132,46,-0.792
01/11/2013 11:50:13.188,53,-0.792
01/11/2013 11:50:13.244,58,-0.792
01/11/2013 11:50:13.300,62,-0.792
01/11/2013 11:50:13.356,65,-0.792
01/11/2013 11:50:13.412,68,-0.792
01/11/2013 11:50:13.468,69,0.756
01/11/2013 11:50:13.524,68,0.756
01/11/2013 11:50:13.580,66,0.756
01/11/2013 11:50:13.636,63,0.756
01/11/2013 11:50:13.692,58,0.756
01/11/2013 11:50:13.748,52,0.756
01/11/2013 11:50:13.804,45,0.756
01/11/2013 11:50:13.860,38,0.756
01/11/2013 11:50:13.916,29,0.756
01/11/2013 11:50:13.972,22,0.756
01/11/2013 11:50:14.028,13,0.756
01/11/2013 11:50:14.084,3,0.756
01/11/2013 11:50:14.140,-3,0.756
01/11/2013 11:50:14.196,-12,-0.756
01/11/2013 11:50:14.252,-18,-0.756
01/11/2013 11:50:14.308,-26,-0.756
01/11/2013 11:50:14.364,-33,-0.756
01/11/2013 11:50:14.420,-38,-0.756
01/11/2013 11:50:14.476,-43,-0.756
01/11/2013 11:50:14.532,-47,-0.756
01/11/2013 11:50:14.588,-50,-0.756
01/11/2013 11:50:14.644,-51,-0.756
01/11/2013 11:50:14.700,-52,-0.756
01/11/2013 11:50:14.756,-51,-0.756
01/11/2013 11:50:14.812,-50,-0.756
01/11/2013 11:50:14.868,-48,-0.756
01/11/2013 11:50:14.924,-45,0.732
01/11/2013 11:50:14.980,-43,0.732
01/11/2013 11:50:15.036,-39,0.732
01/11/2013 11:50:15.092,-37,0.732
01/11/2013 11:50:15.148,-33,0.732
01/11/2013 11:50:15.204,-29,0.732
01/11/2013 11:50:15.260,-25,0.732
01/11/2013 11:50:15.316,-20,0.732
01/11/2013 11:50:15.372,-15,0.732
01/11/2013 11:50:15.428,-9,0.732
01/11/2013 11:50:15.484,-2,0.732
01/11/2013 11:50:15.540,4,0.732
01/11/2013 11:50:15.596,13,0.732
01/11/2013 11:50:15.652,21,0.732
01/11/2013 11:50:15.708,30,-0.732
01/11/2013 11:50:15.764,39,-0.732
01/11/2013 11:50:15.820,46,-0.732
01/11/2013 11:50:15.876,53,-0.732
01/11/2013 11:50:15.932,58,-0.732
01/11/2013 11:50:15.988,63,-0.732
01/11/2013 11:50:16.044,66,-0.732
01/11/2013 11:50:16.100,67,-0.732
01/11/2013 11:50:16.156,67,-0.732
01/11/2013 11:50:16.212,65,-0.732
01/11/2013 11:50:16.268,61,-0.732
01/11/2013 11:50:16.324,55,-0.732
01/11/2013 11:50:16.380,49,-0.732
01/11/2013 11:50:16.436,41,0.704
01/11/2013 11:50:16.492,33,0.704
01/11/2013 11:50:16.548,23,0.704
01/11/2013 11:50:16.604,12,0.704
01/11/2013 11:50:16.660,2,0.704
01/11/2013 11:50:16.716,-7,0.704
01/11/2013 11:50:16.772,-16,0.704
01/11/2013 11:50:16.828,-24,0.704
01/11/2013 11:50:16.884,-33,0.704
01/11/2013 11:50:16.940,-38,-0.724
01/11/2013 11:50:16.996,-43,-0.724
01/11/2013 11:50:17.052,-47,-0.724
01/11/2013 11:50:17.108,-50,-0.724
01/11/2013 11:50:17.164,-51,-0.724
01/11/2013 11:50:17.220,-53,-0.724
01/11/2013 11:50:17.276,-52,-0.724
01/11/2013 11:50:17.332,-51,-0.724
01/11/2013 11:50:17.388,-50,-0.724
01/11/2013 11:50:17.444,-47,-0.724
01/11/2013 11:50:17.500,-44,-0.724
01/11/2013 11:50:17.556,-40,-0.724
01/11/2013 11:50:17.612,-35,-0.724
01/11/2013 11:50:17.668,-29,0.712
01/11/2013 11:50:17.724,-22,0.712
01/11/2013 11:50:17.780,-16,0.712
01/11/2013 11:50:17.836,-7,0.712
01/11/2013 11:50:17.892,0,0.712
01/11/2013 11:50:17.948,8,0.712
01/11/2013 11:50:18.004,16,0.712
01/11/2013 11:50:18.060,24,0.712
01/11/2013 11:50:18.116,32,0.712
01/11/2013 11:50:18.172,39,0.712
01/11/2013 11:50:18.228,46,0.712
01/11/2013 11:50:18.284,52,0.712
01/11/2013 11:50:18.340,56,0.712
01/11/2013 11:50:18.396,61,-0.7
01/11/2013 11:50:18.452,62,-0.7
01/11/2013 11:50:18.508,62,-0.7
01/11/2013 11:50:18.564,60,-0.7
01/11/2013 11:50:18.620,57,-0.7
01/11/2013 11:50:18.676,52,-0.7
01/11/2013 11:50:18.732,46,-0.7
01/11/2013 11:50:18.788,37,-0.7
01/11/2013 11:50:18.844,27,-0.7
01/11/2013 11:50:18.900,19,-0.7
01/11/2013 11:50:18.956,8,-0.7
01/11/2013 11:50:19.012,0,-0.7
01/11/2013 11:50:19.068,-10,-0.7
01/11/2013 11:50:19.124,-19,-0.7
01/11/2013 11:50:19.180,-26,0.728
01/11/2013 11:50:19.236,-34,0.728
01/11/2013 11:50:19.292,-38,0.728
01/11/2013 11:50:19.348,-42,0.728
01/11/2013 11:50:19.404,-44,0.728
01/11/2013 11:50:19.460,-46,0.728
01/11/2013 11:50:19.516,-45,0.728
01/11/2013 11:50:19.572,-44,0.728
01/11/2013 11:50:19.628,-39,0.728
01/11/2013 11:50:19.684,-34,0.728
01/11/2013 11:50:19.740,-27,0.728
01/11/2013 11:50:19.796,-18,0.728
01/11/2013 11:50:19.852,-11,0.728
01/11/2013 11:50:19.908,-2,-0.708
01/11/2013 11:50:19.964,6,-0.708
01/11/2013 11:50:20.020,13,-0.708
01/11/2013 11:50:20.076,20,-0.708
01/11/2013 11:50:20.132,27,-0.708
01/11/2013 11:50:20.188,33,-0.708
01/11/2013 11:50:20.244,38,-0.708
01/11/2013 11:50:20.300,40,-0.708
01/11/2013 11:50:20.356,43,-0.708
01/11/2013 11:50:20.412,43,-0.708
01/11/2013 11:50:20.468,44,-0.708
01/11/2013 11:50:20.524,42,-0.708
01/11/2013 11:50:20.580,40,-0.708
01/11/2013 11:50:20.636,37,0.712
01/11/2013 11:50:20.692,34,0.712
01/11/2013 11:50:20.748,31,0.712
01/11/2013 11:50:20.804,28,0.712
01/11/2013 11:50:20.860,25,0.712
01/11/2013 11:50:20.916,22,0.712
01/11/2013 11:50:20.972,20,0.712
01/11/2013 11:50:21.028,18,0.712
01/11/2013 11:50:21.084,15,0.712
01/11/2013 11:50:21.140,13,0.712
01/11/2013 11:50:21.196,11,0.712
01/11/2013 11:50:21.252,10,0.712
01/11/2013 11:50:21.308,7,0.712
01/11/2013 11:50:21.364,4,-0.708
01/11/2013 11:50:21.420,0,-0.708
01/11/2013 11:50:21.476,-5,-0.708
01/11/2013 11:50:21.532,-11,-0.708
01/11/2013 11:50:21.588,-19,-0.708
01/11/2013 11:50:21.644,-26,-0.708
01/11/2013 11:50:21.700,-33,-0.708
01/11/2013 11:50:21.756,-38,-0.708
01/11/2013 11:50:21.812,-43,-0.708
01/11/2013 11:50:21.868,-47,0.68
01/11/2013 11:50:21.924,-50,0.68
01/11/2013 11:50:21.980,-51,0.68
01/11/2013 11:50:22.036,-51,0.68
01/11/2013 11:50:22.092,-51,0.68
01/11/2013 11:50:22.148,-50,0.68
01/11/2013 11:50:22.204,-49,0.68
01/11/2013 11:50:22.260,-49,0.68
01/11/2013 11:50:22.316,-48,0.68
01/11/2013 11:50:22.372,-49,0.68
01/11/2013 11:50:22.428,-49,0.68
01/11/2013 11:50:22.484,-48,0.68
01/11/2013 11:50:22.540,-47,0.68
01/11/2013 11:50:22.596,-45,0.68
01/11/2013 11:50:22.652,-42,-0.704
01/11/2013 11:50:22.708,-38,-0.704
01/11/2013 11:50:22.764,-35,-0.704
01/11/2013 11:50:22.820,-31,-0.704
01/11/2013 11:50:22.876,-26,-0.704
01/11/2013 11:50:22.932,-23,-0.704
01/11/2013 11:50:22.988,-17,-0.704
01/11/2013 11:50:23.044,-11,-0.704
01/11/2013 11:50:23.100,-3,-0.704
01/11/2013 11:50:23.156,5,-0.704
01/11/2013 11:50:23.212,12,-0.704
01/11/2013 11:50:23.268,23,-0.704
01/11/2013 11:50:23.324,33,-0.704
01/11/2013 11:50:23.380,41,0.736
01/11/2013 11:50:23.436,51,0.736
01/11/2013 11:50:23.492,58,0.736
01/11/2013 11:50:23.548,66,0.736
01/11/2013 11:50:23.604,72,0.736
01/11/2013 11:50:23.660,75,0.736
01/11/2013 11:50:23.716,77,0.736
01/11/2013 11:50:23.772,78,0.736
01/11/2013 11:50:23.828,77,0.736
01/11/2013 11:50:23.884,74,0.736
01/11/2013 11:50:23.940,71,0.736
01/11/2013 11:50:23.996,66,0.736
01/11/2013 11:50:24.052,61,0.736
01/11/2013 11:50:24.108,53,-0.704
01/11/2013 11:50:24.164,45,-0.704
01/11/2013 11:50:24.220,38,-0.704
01/11/2013 11:50:24.276,29,-0.704
01/11/2013 11:50:24.332,21,-0.704
01/11/2013 11:50:24.388,11,-0.704
01/11/2013 11:50:24.444,2,-0.704
01/11/2013 11:50:24.500,-4,-0.704
01/11/2013 11:50:24.556,-14,-0.704
01/11/2013 11:50:24.612,-21,-0.704
01/11/2013 11:50:24.668,-28,-0.704
01/11/2013 11:50:24.724,-35,-0.704
01/11/2013 11:50:24.780,-40,-0.704
01/11/2013 11:50:24.836,-45,0.712
01/11/2013 11:50:24.892,-48,0.712
01/11/2013 11:50:24.948,-51,0.712
01/11/2013 11:50:25.004,-53,0.712
01/11/2013 11:50:25.060,-54,0.712
01/11/2013 11:50:25.116,-56,0.712
01/11/2013 11:50:25.172,-56,0.712
01/11/2013 11:50:25.228,-56,0.712
01/11/2013 11:50:25.284,-56,0.712
01/11/2013 11:50:25.340,-55,0.712
01/11/2013 11:50:25.396,-53,0.712
01/11/2013 11:50:25.452,-52,0.712
01/11/2013 11:50:25.508,-50,0.712
01/11/2013 11:50:25.564,-47,0.712
01/11/2013 11:50:25.620,-46,-0.732
01/11/2013 11:50:25.676,-42,-0.732
01/11/2013 11:50:25.732,-40,-0.732
01/11/2013 11:50:25.788,-36,-0.732
01/11/2013 11:50:25.844,-33,-0.732
01/11/2013 11:50:25.900,-28,-0.732
01/11/2013 11:50:25.956,-24,-0.732
01/11/2013 11:50:26.012,-18,-0.732
01/11/2013 11:50:26.068,-10,-0.732
01/11/2013 11:50:26.124,-2,-0.732
01/11/2013 11:50:26.180,4,-0.732
01/11/2013 11:50:26.236,13,-0.732
01/11/2013 11:50:26.292,22,-0.732
01/11/2013 11:50:26.348,32,0.736
01/11/2013 11:50:26.404,42,0.736
01/11/2013 11:50:26.460,51,0.736
01/11/2013 11:50:26.516,59,0.736
01/11/2013 11:50:26.572,67,0.736
01/11/2013 11:50:26.628,73,0.736
01/11/2013 11:50:26.684,79,0.736
01/11/2013 11:50:26.740,81,0.736
01/11/2013 11:50:26.796,83,0.736
01/11/2013 11:50:26.852,82,0.736
01/11/2013 11:50:26.908,79,0.736
01/11/2013 11:50:26.964,74,0.736
01/11/2013 11:50:27.020,68,0.736
01/11/2013 11:50:27.076,60,-0.692
01/11/2013 11:50:27.132,53,-0.692
01/11/2013 11:50:27.188,44,-0.692
01/11/2013 11:50:27.244,33,-0.692
01/11/2013 11:50:27.300,26,-0.692
01/11/2013 11:50:27.356,16,-0.692
01/11/2013 11:50:27.412,9,-0.692
01/11/2013 11:50:27.468,0,-0.692
01/11/2013 11:50:27.524,-7,-0.692
01/11/2013 11:50:27.580,-14,0.708
01/11/2013 11:50:27.636,-20,0.708
01/11/2013 11:50:27.692,-25,0.708
01/11/2013 11:50:27.748,-31,0.708
01/11/2013 11:50:27.804,-36,0.708
01/11/2013 11:50:27.860,-40,0.708
01/11/2013 11:50:27.916,-45,0.708
01/11/2013 11:50:27.972,-49,0.708
01/11/2013 11:50:28.028,-53,0.708
01/11/2013 11:50:28.084,-56,0.708
01/11/2013 11:50:28.140,-59,0.708
01/11/2013 11:50:28.196,-60,0.708
01/11/2013 11:50:28.252,-62,0.708
01/11/2013 11:50:28.308,-62,-0.7
01/11/2013 11:50:28.364,-62,-0.7
01/11/2013 11:50:28.420,-62,-0.7
01/11/2013 11:50:28.476,-60,-0.7
01/11/2013 11:50:28.532,-60,-0.7
01/11/2013 11:50:28.588,-58,-0.7
01/11/2013 11:50:28.644,-56,-0.7
01/11/2013 11:50:28.700,-55,-0.7
01/11/2013 11:50:28.756,-54,-0.7
01/11/2013 11:50:28.812,-52,-0.7
01/11/2013 11:50:28.868,-50,-0.7
01/11/2013 11:50:28.924,-47,-0.7
01/11/2013 11:50:28.980,-44,-0.7
01/11/2013 11:50:29.036,-42,-0.7
01/11/2013 11:50:29.092,-38,0.708
01/11/2013 11:50:29.148,-35,0.708
01/11/2013 11:50:29.204,-31,0.708
01/11/2013 11:50:29.260,-28,0.708
01/11/2013 11:50:29.316,-25,0.708
01/11/2013 11:50:29.372,-20,0.708
01/11/2013 11:50:29.428,-16,0.708
01/11/2013 11:50:29.484,-11,0.708
01/11/2013 11:50:29.540,-6,0.708
01/11/2013 11:50:29.596,0,0.708
01/11/2013 11:50:29.652,6,0.708
01/11/2013 11:50:29.708,14,0.708
01/11/2013 11:50:29.764,21,0.708
01/11/2013 11:50:29.820,29,-0.704
01/11/2013 11:50:29.876,37,-0.704
01/11/2013 11:50:29.932,43,-0.704
01/11/2013 11:50:29.988,50,-0.704
01/11/2013 11:50:30.044,56,-0.704
01/11/2013 11:50:30.100,59,-0.704
01/11/2013 11:50:30.156,62,-0.704
01/11/2013 11:50:30.212,63,-0.704
01/11/2013 11:50:30.268,62,-0.704
01/11/2013 11:50:30.324,58,-0.704
01/11/2013 11:50:30.380,55,-0.704
01/11/2013 11:50:30.436,50,-0.704
01/11/2013 11:50:30.492,44,-0.704
01/11/2013 11:50:30.548,38,0.696
01/11/2013 11:50:30.604,30,0.696
01/11/2013 11:50:30.660,25,0.696
01/11/2013 11:50:30.716,17,0.696
01/11/2013 11:50:30.772,11,0.696
01/11/2013 11:50:30.828,2,0.696
01/11/2013 11:50:30.884,-5,0.696
01/11/2013 11:50:30.940,-12,0.696
01/11/2013 11:50:30.996,-19,0.696
01/11/2013 11:50:31.052,-26,0.696
01/11/2013 11:50:31.108,-33,0.696
01/11/2013 11:50:31.164,-39,0.696
01/11/2013 11:50:31.220,-43,0.696
01/11/2013 11:50:31.276,-48,0.696
01/11/2013 11:50:31.332,-52,-0.7
01/11/2013 11:50:31.388,-54,-0.7
01/11/2013 11:50:31.444,-58,-0.7
01/11/2013 11:50:31.500,-60,-0.7
01/11/2013 11:50:31.556,-61,-0.7
01/11/2013 11:50:31.612,-62,-0.7
01/11/2013 11:50:31.668,-62,-0.7
01/11/2013 11:50:31.724,-62,-0.7
01/11/2013 11:50:31.780,-59,0.708
01/11/2013 11:50:31.836,-57,0.708
01/11/2013 11:50:31.892,-55,0.708
