subject,session,timestamp,gravity_x_LH,gravity_y_LH,gravity_z_LH,gravity_feature_LH,gravity_feature_level_LH,gravity_feature_LH_1std,gravity_trend_LH,gravity_trend_elapsed_time_LH,baseline_gravity_x_LH,baseline_gravity_y_LH,baseline_gravity_z_LH,gyro_x_LH,gyro_y_LH,gyro_z_LH,gyro_feature_LH,gyro_feature_level_LH,gyro_feature_LH_1std,gyro_trend_LH,gyro_trend_elapsed_time_LH,north_x_LH,north_y_LH,north_z_LH,gravity_x_head,gravity_y_head,gravity_z_head,gravity_feature_head,gravity_feature_level_head,gravity_feature_head_1std,gravity_trend_head,gravity_trend_elapsed_time_head,baseline_gravity_x_head,baseline_gravity_y_head,baseline_gravity_z_head,gyro_x_head,gyro_y_head,gyro_z_head,gyro_feature_head,gyro_feature_level_head,gyro_feature_head_1std,gyro_trend_head,gyro_trend_elapsed_time_head,north_x_head,north_y_head,north_z_head,gravity_x_foot,gravity_y_foot,gravity_z_foot,gravity_feature_foot,gravity_feature_level_foot,gravity_feature_foot_1std,gravity_trend_foot,gravity_trend_elapsed_time_foot,baseline_gravity_x_foot,baseline_gravity_y_foot,baseline_gravity_z_foot,gyro_x_foot,gyro_y_foot,gyro_z_foot,gyro_feature_foot,gyro_feature_level_foot,gyro_feature_foot_1std,gyro_trend_foot,gyro_trend_elapsed_time_foot,north_x_foot,north_y_foot,north_z_foot,gravity_x_RH,gravity_y_RH,gravity_z_RH,gravity_feature_RH,gravity_feature_level_RH,gravity_feature_RH_1std,gravity_trend_RH,gravity_trend_elapsed_time_RH,baseline_gravity_x_RH,baseline_gravity_y_RH,baseline_gravity_z_RH,gyro_x_RH,gyro_y_RH,gyro_z_RH,gyro_feature_RH,gyro_feature_level_RH,gyro_feature_RH_1std,gyro_trend_RH,gyro_trend_elapsed_time_RH,north_x_RH,north_y_RH,north_z_RH
5,DRIVING2,2013-12-23T11:27:46.000-05:00,0.556667,0.730333,0.38,0.116237,Medium_deviation,-0.00852724,Decrement,1,0.791076,0.572049,0.176047,-0.101333,0.135,0.0226667,0.0567717,Low_fluctuation,0.00143848,Increment,2,-0.192,-0.151,0.969333,-0.737667,0.427,-0.519667,0.0469071,Low_deviation,-0.011826,Decrement,1,-0.818149,0.350618,-0.433117,-0.059,-0.144,-0.124667,0.0664653,Low_fluctuation,0.0268172,Increment,1,0.973333,0.159,-0.131,0.021,0.593,0.799,0.0454896,Low_deviation,-0.0242599,Decrement,5,-0.0826653,0.516464,0.843939,0.105667,-0.0216667,-0.088,0.0464027,Ignorable_fluctuation,0.0143763,Increment,2,-0.221667,-0.751,0.621333,-0.466667,0.879667,-0.0363333,0.126887,Medium_deviation,-0.0198791,Decrement,2,-0.556051,0.738149,0.305553,-0.0383333,0.013,-0.0963333,0.0348306,Ignorable_fluctuation,0.00131146,Increment,2,0.463,-0.691333,0.553333
5,DRIVING2,2013-12-23T11:27:47.000-05:00,0.599333,0.690333,0.403667,0.106754,Medium_deviation,-0.00948293,Decrement,2,0.791076,0.572049,0.176047,0.0146667,0.0593333,0.194333,0.067906,Low_fluctuation,0.0111343,Increment,3,-0.291667,-0.101,0.947333,-0.765667,0.363,-0.529,0.0366686,Low_deviation,-0.0102384,Decrement,2,-0.818149,0.350618,-0.433117,-0.138667,0.168333,-0.137667,0.0859694,Low_fluctuation,0.0195041,Increment,2,0.932,0.348,-0.0443333,-0.0473333,0.521667,0.849333,0.0120394,Low_deviation,-0.0334503,Decrement,6,-0.0826653,0.516464,0.843939,0.0116667,0.025,0.0106667,0.00985951,Ignorable_fluctuation,-0.0365432,Decrement,1,-0.213333,-0.812,0.536667,-0.456667,0.887333,-0.0453333,0.131341,Medium_deviation,0.00445401,Increment,1,-0.556051,0.738149,0.305553,0.002,0.0346667,-0.0623333,0.0237843,Ignorable_fluctuation,-0.0110464,Decrement,1,0.342,-0.759,0.550667
5,DRIVING2,2013-12-23T11:27:48.000-05:00,0.686667,0.63,0.353667,0.071343,Low_deviation,-0.0354108,Decrement,3,0.791076,0.572049,0.176047,-0.0486667,-0.0416667,0.139667,0.0512199,Low_fluctuation,-0.016686,Decrement,1,-0.232,-0.237333,0.941,-0.746,0.436667,-0.501333,0.0437966,Low_deviation,0.00712802,Increment,1,-0.818149,0.350618,-0.433117,0.176667,-0.18,0.0393333,0.085087,Low_fluctuation,-0.000882389,Decrement,1,0.968333,0.161333,-0.184,-0.0666667,0.434667,0.884333,0.0308733,Low_deviation,0.018834,Increment,1,-0.0826653,0.516464,0.843939,-0.157667,-0.0246667,-0.115,0.0655678,Low_fluctuation,0.0557083,Increment,1,-0.260667,-0.773,0.559,-0.432333,0.899667,-0.00633333,0.124127,Medium_deviation,-0.00721433,Decrement,1,-0.556051,0.738149,0.305553,0.0183333,-0.026,0.0333333,0.0153595,Ignorable_fluctuation,-0.00842479,Decrement,2,0.437,-0.733,0.518
5,DRIVING2,2013-12-23T11:27:49.000-05:00,0.71,0.592333,0.374333,0.0717265,Low_deviation,0.000383506,Increment,1,0.791076,0.572049,0.176047,-0.0643333,-0.0433333,-0.0953333,0.0409675,Ignorable_fluctuation,-0.0102525,Decrement,2,-0.396,-0.324333,0.857,-0.729333,0.431333,-0.529667,0.0513431,Medium_deviation,0.00754646,Increment,2,-0.818149,0.350618,-0.433117,0.0636667,0.0606667,-0.0493333,0.0336116,Ignorable_fluctuation,-0.0514754,Decrement,2,0.992,0.078,-0.0826667,-0.161333,0.497667,0.816333,0.0284879,Low_deviation,-0.00238537,Decrement,1,-0.0826653,0.516464,0.843939,0.263,0.0336667,-0.061,0.0906908,Low_fluctuation,0.025123,Increment,2,-0.327333,-0.882667,0.325333,-0.411,0.905,0.0376667,0.115779,Medium_deviation,-0.00834816,Decrement,2,-0.556051,0.738149,0.305553,-0.0346667,-0.190333,0.345,0.131847,Low_fluctuation,0.116488,Increment,1,0.307667,-0.824,0.468667
5,DRIVING2,2013-12-23T11:27:50.000-05:00,0.778667,0.538333,0.32,0.0494561,Low_deviation,-0.0222704,Decrement,1,0.791076,0.572049,0.176047,-0.0506667,0.0843333,0.177333,0.0675988,Low_fluctuation,0.0266313,Increment,1,-0.310333,-0.440333,0.841333,-0.757667,0.319333,-0.569333,0.0507628,Medium_deviation,-0.000580261,Decrement,1,-0.818149,0.350618,-0.433117,0.181333,-0.142333,-0.047,0.0784216,Low_fluctuation,0.04481,Increment,1,0.965333,0.103667,-0.216667,-0.0583333,0.544667,0.836,0.012695,Low_deviation,-0.0157929,Decrement,2,-0.0826653,0.516464,0.843939,0.00666667,-0.00233333,-0.145,0.0483906,Ignorable_fluctuation,-0.0423002,Decrement,1,-0.075,-0.873667,0.474,-0.228667,0.971333,0.0523333,0.158351,Medium_deviation,0.0425726,Increment,1,-0.556051,0.738149,0.305553,0.0183333,-0.0953333,0.0413333,0.035171,Ignorable_fluctuation,-0.0966764,Decrement,1,0.426667,-0.868333,0.251667
5,DRIVING2,2013-12-23T11:27:51.000-05:00,0.729333,0.598333,0.314333,0.051236,Low_deviation,0.00177992,Increment,1,0.791076,0.572049,0.176047,-0.074,-0.0656667,-0.0406667,0.0356556,Ignorable_fluctuation,-0.0319432,Decrement,1,-0.297333,-0.272333,0.914667,-0.770667,0.258667,-0.582333,0.0605303,Medium_deviation,0.00976743,Increment,1,-0.818149,0.350618,-0.433117,-0.0103333,0.0223333,-0.0456667,0.0172916,Ignorable_fluctuation,-0.06113,Decrement,1,0.892,0.205667,-0.402,-0.088,0.578333,0.810333,0.0235363,Low_deviation,0.0108413,Increment,1,-0.0826653,0.516464,0.843939,0.016,-0.0103333,-0.118,0.0398424,Ignorable_fluctuation,-0.00854821,Decrement,2,-0.277,-0.761333,0.584,-0.256,0.962,0.0936667,0.143386,Medium_deviation,-0.0149652,Decrement,1,-0.556051,0.738149,0.305553,0.0126667,-0.0283333,-0.0493333,0.0194279,Ignorable_fluctuation,-0.0157431,Decrement,2,0.361,-0.837667,0.409
5,DRIVING2,2013-12-23T11:27:52.000-05:00,0.729667,0.589667,0.343,0.0595863,Low_deviation,0.00835034,Increment,2,0.791076,0.572049,0.176047,-0.0303333,0.046,-0.0363333,0.0220006,Ignorable_fluctuation,-0.013655,Decrement,2,-0.283333,-0.265333,0.921333,-0.748,0.344,-0.566333,0.0502342,Medium_deviation,-0.010296,Decrement,1,-0.818149,0.350618,-0.433117,-0.218,-0.0106667,0.0706667,0.0764719,Low_fluctuation,0.0591803,Increment,1,0.956333,0.175667,-0.216,-0.041,0.543,0.837,0.0166277,Low_deviation,-0.00690866,Decrement,1,-0.0826653,0.516464,0.843939,0.00933333,-0.012,-0.077,0.0261621,Ignorable_fluctuation,-0.0136803,Decrement,3,-0.223,-0.783667,0.579,-0.231333,0.968333,0.0893333,0.150988,Medium_deviation,0.00760243,Increment,1,-0.556051,0.738149,0.305553,-0.0186667,-0.036,0.007,0.0137172,Ignorable_fluctuation,-0.00571077,Decrement,3,0.392,-0.841333,0.372
5,DRIVING2,2013-12-23T11:27:53.000-05:00,0.78275,0.525,0.325,0.0521428,Low_deviation,-0.00744355,Decrement,1,0.791076,0.572049,0.176047,-0.10625,0.02225,0.12525,0.0552486,Low_fluctuation,0.0332481,Increment,1,-0.28275,-0.286,0.915,-0.7165,0.3815,-0.5815,0.060831,Medium_deviation,0.0105968,Increment,1,-0.818149,0.350618,-0.433117,-0.0325,0.081,-0.08025,0.0395212,Ignorable_fluctuation,-0.0369507,Decrement,1,0.96525,0.214,-0.13825,-0.03,0.50725,0.8575,0.0183861,Low_deviation,0.00175843,Increment,1,-0.0826653,0.516464,0.843939,-0.027,-0.008,-0.1085,0.0373649,Ignorable_fluctuation,0.0112028,Increment,1,-0.2555,-0.77,0.582,-0.31125,0.9425,0.10725,0.125172,Medium_deviation,-0.0258169,Decrement,1,-0.556051,0.738149,0.305553,0.0165,-0.07625,-0.1735,0.063411,Low_fluctuation,0.0496938,Increment,1,0.3885,-0.8545,0.3425
5,DRIVING2,2013-12-23T11:27:54.000-05:00,0.7235,0.5585,0.40125,0.0785044,Low_deviation,0.0263616,Increment,1,0.791076,0.572049,0.176047,-0.0375,0.0005,-0.0215,0.0144097,Ignorable_fluctuation,-0.0408389,Decrement,1,-0.3875,-0.30075,0.87025,-0.726,0.36975,-0.57825,0.057659,Medium_deviation,-0.00317201,Decrement,1,-0.818149,0.350618,-0.433117,0.0445,0.0355,0.04075,0.0233359,Ignorable_fluctuation,-0.0161853,Decrement,2,0.96325,0.248,-0.09975,-0.09775,0.52225,0.84575,0.00541918,Low_deviation,-0.0129669,Decrement,1,-0.0826653,0.516464,0.843939,0.01425,0.00925,-0.11725,0.0394915,Ignorable_fluctuation,0.00212653,Increment,2,-0.29475,-0.8105,0.499,-0.31075,0.94375,0.08525,0.12952,Medium_deviation,0.0043481,Increment,1,-0.556051,0.738149,0.305553,-0.014,-0.0675,-0.099,0.0402123,Ignorable_fluctuation,-0.0231987,Decrement,1,0.2815,-0.9225,0.255
5,DRIVING2,2013-12-23T11:27:55.000-05:00,0.726,0.555667,0.399667,0.0778238,Low_deviation,-0.000680523,Decrement,1,0.791076,0.572049,0.176047,-0.138,-0.0953333,0.002,0.0559131,Low_fluctuation,0.0415034,Increment,1,-0.304,-0.325333,0.895333,-0.713,0.380333,-0.588333,0.0632732,Medium_deviation,0.00561413,Increment,1,-0.818149,0.350618,-0.433117,0.0996667,-0.0533333,-0.011,0.0378578,Ignorable_fluctuation,0.0145219,Increment,1,0.97,0.213,-0.109,-0.122,0.555333,0.821,0.0199562,Low_deviation,0.014537,Increment,1,-0.0826653,0.516464,0.843939,0.0223333,-0.00666667,-0.105667,0.0360689,Ignorable_fluctuation,-0.00342261,Decrement,1,-0.244,-0.784,0.568667,-0.34,0.928667,0.137667,0.111136,Medium_deviation,-0.0183835,Decrement,1,-0.556051,0.738149,0.305553,-0.0716667,-0.018,-0.381333,0.129476,Low_fluctuation,0.0892632,Increment,1,0.368667,-0.908,0.196
5,DRIVING2,2013-12-23T11:27:56.000-05:00,0.739,0.586333,0.327333,0.0535449,Low_deviation,-0.024279,Decrement,2,0.791076,0.572049,0.176047,-0.064,0.0263333,-0.0646667,0.0315722,Ignorable_fluctuation,-0.0243409,Decrement,1,-0.323667,-0.332,0.884667,-0.725333,0.337333,-0.599333,0.0636127,Medium_deviation,0.000339499,Increment,2,-0.818149,0.350618,-0.433117,0.0316667,0.00766667,-0.0853333,0.0304473,Ignorable_fluctuation,-0.00741048,Decrement,1,0.955333,0.243667,-0.166,-0.123667,0.518333,0.839333,0.0137672,Low_deviation,-0.006189,Decrement,1,-0.0826653,0.516464,0.843939,-0.0613333,-0.00466667,-0.0923333,0.036982,Ignorable_fluctuation,0.000913113,Increment,1,-0.358667,-0.784667,0.497333,-0.283667,0.947667,0.0793333,0.13714,Medium_deviation,0.0260039,Increment,1,-0.556051,0.738149,0.305553,0.318333,0.0216667,0.0306667,0.106847,Low_fluctuation,-0.0226288,Decrement,1,0.332667,-0.921,0.182667
5,DRIVING2,2013-12-23T11:27:57.000-05:00,0.760333,0.583667,0.279333,0.0361296,Low_deviation,-0.0174153,Decrement,3,0.791076,0.572049,0.176047,-0.159333,-0.0326667,0.0443333,0.0561938,Low_fluctuation,0.0246216,Increment,1,-0.315,-0.276333,0.906667,-0.727333,0.359,-0.583667,0.0586733,Medium_deviation,-0.00493939,Decrement,1,-0.818149,0.350618,-0.433117,-0.0393333,-0.129,0.038,0.0467049,Ignorable_fluctuation,0.0162576,Increment,1,0.958667,0.267333,-0.0953333,-0.110667,0.511667,0.843667,0.00947022,Low_deviation,-0.00429697,Decrement,2,-0.0826653,0.516464,0.843939,0.113333,-0.0143333,-0.142333,0.0608355,Low_fluctuation,0.0238536,Increment,2,-0.402667,-0.705667,0.575667,-0.247,0.929,-0.244,0.219582,Medium_deviation,0.0824417,Increment,2,-0.556051,0.738149,0.305553,0.094,-0.063,0.111,0.0528373,Low_fluctuation,-0.0540094,Decrement,2,0.183667,-0.953667,0.202
5,DRIVING2,2013-12-23T11:27:58.000-05:00,0.733667,0.578667,0.349333,0.0608895,Low_deviation,0.0247599,Increment,1,0.791076,0.572049,0.176047,-0.108333,-0.034,-0.0133333,0.0381079,Ignorable_fluctuation,-0.0180859,Decrement,1,-0.388333,-0.369667,0.843667,-0.774333,0.372333,-0.510667,0.0305602,Low_deviation,-0.0281131,Decrement,2,-0.818149,0.350618,-0.433117,-0.127,0.123333,-0.092,0.0665032,Low_fluctuation,0.0197983,Increment,2,0.950333,0.296,-0.0326667,-0.224,0.488333,0.843,0.0480367,Low_deviation,0.0385665,Increment,1,-0.0826653,0.516464,0.843939,-0.139333,-0.0393333,-0.0823333,0.0555174,Low_fluctuation,-0.00531811,Decrement,1,-0.399667,-0.823333,0.380667,-0.467,0.831333,-0.0346667,0.121272,Medium_deviation,-0.0983094,Decrement,1,-0.556051,0.738149,0.305553,-0.463,-0.974667,-0.472333,0.392633,Medium_fluctuation,0.339795,Increment,1,0.299333,-0.921667,0.147333
5,DRIVING2,2013-12-23T11:27:59.000-05:00,0.750333,0.589,0.298333,0.0433349,Low_deviation,-0.0175546,Decrement,1,0.791076,0.572049,0.176047,-0.0793333,0.000333333,-0.0666667,0.034542,Ignorable_fluctuation,-0.00356589,Decrement,2,-0.394,-0.244667,0.884333,-0.799333,0.378,-0.465,0.015349,Low_deviation,-0.0152112,Decrement,3,-0.818149,0.350618,-0.433117,-0.061,-0.0326667,0.0626667,0.0311185,Ignorable_fluctuation,-0.0353848,Decrement,1,0.846333,0.454,0.264,0.055,0.378333,0.892,0.0669508,Medium_deviation,0.0189141,Increment,2,-0.0826653,0.516464,0.843939,-0.0593333,-0.217333,-0.182667,0.0966789,Low_fluctuation,0.0411615,Increment,1,-0.751667,-0.312333,0.574333,-0.14,0.855333,0.455,0.152449,Medium_deviation,0.0311764,Increment,1,-0.556051,0.738149,0.305553,-0.025,-0.004,-0.39,0.130274,Low_fluctuation,-0.262359,Decrement,1,0.0606667,-0.997,-0.037
5,DRIVING2,2013-12-23T11:28:00.000-05:00,0.758667,0.554333,0.339667,0.0559122,Low_deviation,0.0125773,Increment,1,0.791076,0.572049,0.176047,-0.0286667,0.0103333,-0.013,0.0110431,Ignorable_fluctuation,-0.0234989,Decrement,3,-0.541333,-0.197,0.811,-0.735667,0.406,-0.537667,0.0480753,Low_deviation,0.0327263,Increment,1,-0.818149,0.350618,-0.433117,-0.115333,-0.00533333,-0.0436667,0.0411461,Ignorable_fluctuation,0.0100276,Increment,1,0.929333,0.28,0.228667,-0.116333,0.286,0.914667,0.0811374,Medium_deviation,0.0141867,Increment,3,-0.0826653,0.516464,0.843939,0.237667,0.143667,0.113,0.0999414,Low_fluctuation,0.00326248,Increment,2,-0.703,-0.638,0.294333,-0.419,0.767,0.483,0.0753532,Low_deviation,-0.0770955,Decrement,1,-0.556051,0.738149,0.305553,0.056,-0.0553333,-0.0853333,0.0387005,Ignorable_fluctuation,-0.0915731,Decrement,2,0.12,-0.991667,-0.042
5,DRIVING2,2013-12-23T11:28:01.000-05:00,0.69775,0.59075,0.40275,0.0819578,Low_deviation,0.0260456,Increment,2,0.791076,0.572049,0.176047,-0.0775,0.13375,-0.443,0.156398,Low_fluctuation,0.145355,Increment,1,-0.3905,-0.06275,0.90875,-0.74075,0.36575,-0.56225,0.0504369,Medium_deviation,0.00236158,Increment,2,-0.818149,0.350618,-0.433117,-0.084,0.014,-0.07525,0.0378808,Ignorable_fluctuation,-0.00326533,Decrement,1,0.9355,0.22575,0.2685,-0.04575,0.3055,0.91825,0.075565,Medium_deviation,-0.00557243,Decrement,1,-0.0826653,0.516464,0.843939,-0.21075,-0.224,-0.15675,0.115066,Medium_fluctuation,0.0151248,Increment,3,-0.78125,-0.3255,0.507,-0.50475,0.7185,0.46425,0.0559789,Low_deviation,-0.0193744,Decrement,2,-0.556051,0.738149,0.305553,0.1,0.04325,-0.179,0.0698503,Low_fluctuation,0.0311498,Increment,1,0.17925,-0.978,-0.04025
5,DRIVING2,2013-12-23T11:28:02.000-05:00,0.514,0.719,0.465667,0.142301,Medium_deviation,0.0603429,Increment,3,0.791076,0.572049,0.176047,0.143333,0.249667,-0.0453333,0.0971442,Low_fluctuation,-0.0592542,Decrement,1,-0.451667,0.067,0.880667,-0.765333,0.313333,-0.561333,0.0478645,Low_deviation,-0.00257238,Decrement,1,-0.818149,0.350618,-0.433117,-0.116667,0.017,-0.127667,0.0579261,Low_fluctuation,0.0200453,Increment,1,0.964,0.208,0.160333,0.218,0.435667,0.870667,0.104159,Medium_deviation,0.0285941,Increment,1,-0.0826653,0.516464,0.843939,0.108,0.08,0.0456667,0.0473162,Ignorable_fluctuation,-0.06775,Decrement,1,-0.718667,-0.163667,0.672333,-0.620333,0.704667,0.342667,0.0271429,Low_deviation,-0.0288359,Decrement,3,-0.556051,0.738149,0.305553,-0.009,0.075,0.063,0.0327872,Ignorable_fluctuation,-0.0370631,Decrement,1,0.303333,-0.949333,0.0366667
5,DRIVING2,2013-12-23T11:28:03.000-05:00,0.401,0.843667,0.327333,0.166274,Medium_deviation,0.0239733,Increment,4,0.791076,0.572049,0.176047,0.0816667,0.117,-0.215667,0.0861978,Low_fluctuation,-0.0109464,Decrement,2,-0.639667,0.184333,0.745333,-0.810333,0.242,-0.531,0.0488081,Low_deviation,0.000943608,Increment,1,-0.818149,0.350618,-0.433117,-0.019,0.0646667,-0.0413333,0.0263549,Ignorable_fluctuation,-0.0315712,Decrement,1,0.969333,0.175667,0.166,0.174,0.557,0.804333,0.0876159,Medium_deviation,-0.0165433,Decrement,1,-0.0826653,0.516464,0.843939,0.0626667,0.0746667,0.119333,0.0513622,Low_fluctuation,0.00404594,Increment,1,-0.758,-0.164667,0.616667,-0.602333,0.768,0.174,0.0475386,Low_deviation,0.0203957,Increment,1,-0.556051,0.738149,0.305553,0.201667,0.652,0.655333,0.31539,Medium_fluctuation,0.282602,Increment,1,0.387,-0.920667,-0.0353333
5,DRIVING2,2013-12-23T11:28:04.000-05:00,0.32325,0.86425,0.35775,0.19358,Medium_deviation,0.027306,Increment,5,0.791076,0.572049,0.176047,-0.05175,0.05975,0.037,0.029092,Ignorable_fluctuation,-0.0571058,Decrement,3,-0.53225,0.07,0.83825,-0.835,0.2055,-0.50925,0.0549136,Medium_deviation,0.00610544,Increment,2,-0.818149,0.350618,-0.433117,-0.099,-0.07625,-0.094,0.0521228,Low_fluctuation,0.0257679,Increment,1,0.923,0.37675,0.02025,0.188,0.22925,0.86925,0.131821,Medium_deviation,0.0442056,Increment,1,-0.0826653,0.516464,0.843939,-0.021,-0.0215,-0.25925,0.0869954,Low_fluctuation,0.0356332,Increment,2,-0.58675,-0.31625,0.669,-0.44475,0.5065,-0.14925,0.174131,Medium_deviation,0.126592,Increment,2,-0.556051,0.738149,0.305553,-0.13875,0.43725,0.5015,0.226554,Medium_fluctuation,-0.0888353,Decrement,1,0.2995,-0.9145,0.2295
5,DRIVING2,2013-12-23T11:28:05.000-05:00,0.270667,0.772667,0.560667,0.225833,Medium_deviation,0.0322532,Increment,6,0.791076,0.572049,0.176047,-0.096,0.126333,0.341,0.125369,Low_fluctuation,0.0962772,Increment,1,-0.649,0.274667,0.694,-0.790333,0.266,-0.542667,0.0470639,Low_deviation,-0.00784966,Decrement,1,-0.818149,0.350618,-0.433117,-0.112333,-0.0686667,-0.104333,0.0559954,Low_fluctuation,0.00387259,Increment,2,0.832333,0.518333,-0.169667,-0.000666667,0.57,0.818667,0.0337121,Low_deviation,-0.0981094,Decrement,1,-0.0826653,0.516464,0.843939,0.0376667,0.0556667,0.00433333,0.0224508,Ignorable_fluctuation,-0.0645446,Decrement,1,-0.378,-0.589667,0.708667,-0.518333,0.849667,-0.0736667,0.132357,Medium_deviation,-0.0417737,Decrement,1,-0.556051,0.738149,0.305553,-0.0393333,0.053,0.0476667,0.027138,Ignorable_fluctuation,-0.199416,Decrement,2,0.342333,-0.927667,0.131
5,DRIVING2,2013-12-23T11:28:06.000-05:00,0.487667,0.699333,0.515,0.157462,Medium_deviation,-0.0683715,Decrement,1,0.791076,0.572049,0.176047,-0.076,-0.183,0.503,0.180208,Low_fluctuation,0.0548386,Increment,2,-0.464667,0.083,0.843,-0.777,0.341,-0.525,0.0337116,Low_deviation,-0.0133523,Decrement,2,-0.818149,0.350618,-0.433117,-0.032,0.04,-0.0756667,0.0304584,Ignorable_fluctuation,-0.0255369,Decrement,1,0.831333,0.495333,-0.245333,-0.091,0.536667,0.836667,0.00767757,Low_deviation,-0.0260346,Decrement,2,-0.0826653,0.516464,0.843939,0.00166667,0.0423333,-0.096,0.0349776,Ignorable_fluctuation,0.0125268,Increment,1,-0.284667,-0.702333,0.632333,-0.602,0.791667,0.0503333,0.0882625,Low_deviation,-0.0440949,Decrement,2,-0.556051,0.738149,0.305553,0.033,0.012,0.005,0.0118228,Ignorable_fluctuation,-0.0153152,Decrement,3,0.390333,-0.865667,0.306667
5,DRIVING2,2013-12-23T11:28:07.000-05:00,0.685667,0.584333,0.428,0.0911301,Low_deviation,-0.0663316,Decrement,2,0.791076,0.572049,0.176047,-0.0383333,-0.124,0.230667,0.0882248,Low_fluctuation,-0.0919831,Decrement,1,-0.504667,-0.371667,0.777,-0.737333,0.434667,-0.516333,0.0477497,Low_deviation,0.0140381,Increment,1,-0.818149,0.350618,-0.433117,0.081,-0.0256667,0.0416667,0.0315452,Ignorable_fluctuation,0.00108675,Increment,1,0.837667,0.495,-0.23,-0.248,0.508667,0.823667,0.0555851,Medium_deviation,0.0479075,Increment,1,-0.0826653,0.516464,0.843939,-0.006,-0.0363333,-0.148,0.0508376,Low_fluctuation,0.01586,Increment,2,-0.214,-0.822667,0.522,-0.672333,0.738333,0.0433333,0.0956153,Low_deviation,0.00735279,Increment,1,-0.556051,0.738149,0.305553,0.0516667,-0.0673333,0.0423333,0.0316146,Ignorable_fluctuation,0.0197918,Increment,1,0.397,-0.908,0.122
5,DRIVING2,2013-12-23T11:28:08.000-05:00,0.85525,0.3855,0.336,0.0846585,Low_deviation,-0.00647166,Decrement,3,0.791076,0.572049,0.176047,-0.119,0.12025,-0.1645,0.0786563,Low_fluctuation,-0.00956852,Decrement,2,-0.4775,-0.19475,0.846,-0.77275,0.41925,-0.47375,0.0305913,Low_deviation,-0.0171584,Decrement,1,-0.818149,0.350618,-0.433117,-0.1635,0.07675,0.09425,0.06791,Low_fluctuation,0.0363648,Increment,2,0.7895,0.578,-0.0295,-0.246,0.50425,0.82525,0.0549512,Medium_deviation,-0.000633925,Decrement,1,-0.0826653,0.516464,0.843939,-0.012,-0.068,-0.13625,0.0509161,Low_fluctuation,7.85682e-005,Increment,3,-0.35775,-0.7145,0.58825,-0.38425,0.748,0.2445,0.0608643,Low_deviation,-0.034751,Decrement,1,-0.556051,0.738149,0.305553,-0.14175,-0.82325,0.6485,0.352513,Medium_fluctuation,0.320898,Increment,2,0.31525,-0.9355,-0.042
5,DRIVING2,2013-12-23T11:28:09.000-05:00,0.682667,0.612333,0.389667,0.0809724,Low_deviation,-0.00368606,Decrement,4,0.791076,0.572049,0.176047,-0.0903333,-0.123333,-0.157667,0.0732044,Low_fluctuation,-0.00545186,Decrement,3,-0.323,-0.0513333,0.940333,-0.734333,0.38,-0.560333,0.0517176,Medium_deviation,0.0211263,Increment,1,-0.818149,0.350618,-0.433117,-0.205,0.0856667,-0.0623333,0.0769193,Low_fluctuation,0.00900934,Increment,3,0.945,0.246333,0.212,-0.00433333,0.480667,0.873,0.0302983,Low_deviation,-0.0246529,Decrement,2,-0.0826653,0.516464,0.843939,-0.190333,0.0933333,0.088,0.0765085,Low_fluctuation,0.0255923,Increment,4,-0.584333,-0.656333,0.464667,-0.243667,0.871,0.307667,0.113156,Medium_deviation,0.0522915,Increment,1,-0.556051,0.738149,0.305553,-0.323667,-0.0496667,-0.293,0.146468,Low_fluctuation,-0.206045,Decrement,1,-0.0456667,-0.985333,-0.0366667
5,DRIVING2,2013-12-23T11:28:10.000-05:00,0.651333,0.568333,0.471667,0.109002,Medium_deviation,0.0280295,Increment,1,0.791076,0.572049,0.176047,0.163333,0.502333,-0.398,0.220459,Medium_fluctuation,0.147255,Increment,1,-0.622333,0.193667,0.688667,-0.716,0.273667,-0.640667,0.0812629,Medium_deviation,0.0295453,Increment,2,-0.818149,0.350618,-0.433117,-0.283,0.0176667,-0.182,0.112312,Medium_fluctuation,0.0353923,Increment,4,0.969667,0.196667,0.126667,0.246333,0.354,0.878667,0.122855,Medium_deviation,0.0925569,Increment,1,-0.0826653,0.516464,0.843939,0.272333,0.169667,0.199333,0.125913,Medium_fluctuation,0.0494042,Increment,5,-0.426,-0.723667,0.537667,-0.457667,0.724667,0.5,0.072779,Low_deviation,-0.0403768,Decrement,1,-0.556051,0.738149,0.305553,-0.232667,0.363667,-0.514333,0.223837,Medium_fluctuation,0.0773687,Increment,1,0.447333,-0.883,-0.056
